salary,age,sector,job_group,gender,region,education_level_2,is_married,num_of_child,foreign_language,is_government,is_dang_prod,len_of_work_week,is_more_than_school,education_level,firm_size,log_salary
25000.0,26,"НАУКА, КУЛЬТУРА",специалисты высшего уровня квалификации,МУЖСКОЙ,1.0,законченное среднее специальное образование,Не в браке,0.0,Да,Да,Нет,48.0,Да,Высшее,Микро,10.126631103850338
35000.0,35,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",специалисты высшего уровня квалификации,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Состоят в браке,2.0,Да,Да,Да,40.0,Да,Высшее,Микро,10.46310334047155
40000.0,35,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",военнослужащие,МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,2.0,Да,Да,Да,72.0,Да,Высшее,Микро,10.596634733096073
7200.0,68,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",неквалифицированные рабочие всех отраслей,ЖЕНСКИЙ,1.0,законченное среднее образование,Вдовец/вдова,0.0,Нет,Да,Нет,28.0,Да,Профессиональное,Микро,8.881836305004146
10000.0,60,ЗДРАВООХРАНЕНИЕ,работники сферы торговли и услуг,ЖЕНСКИЙ,1.0,законченное среднее образование,Состоят в браке,0.0,Нет,Да,Нет,35.0,Нет,Среднее общее,Малое,9.210340371976184
32000.0,34,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,1.0,законченное среднее специальное образование,Состоят в браке,2.0,Да,Да,Да,52.0,Да,Профессиональное,Крупное,10.373491181781864
30000.0,28,"ТРАНСПОРТ, СВЯЗЬ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Высшее,Крупное,10.308952660644293
30000.0,42,ЗДРАВООХРАНЕНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Состоят в браке,3.0,Да,Нет,Нет,40.0,Да,Высшее,Микро,10.308952660644293
75000.0,49,СТРОИТЕЛЬСТВО,законодатели; крупные чиновники; руководители высш. и сред. звена,МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,3.0,Да,Нет,Нет,56.0,Да,Высшее,Малое,11.225243392518447
100000.0,28,СТРОИТЕЛЬСТВО,специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Да,Нет,Нет,40.0,Да,Высшее,Малое,11.512925464970229
10000.0,35,СТРОИТЕЛЬСТВО,работники сферы торговли и услуг,МУЖСКОЙ,1.0,законченное среднее образование,Не в браке,1.0,Нет,Нет,Нет,,Да,Среднее общее,Микро,9.210340371976184
45000.0,39,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,1.0,незаконченное среднее,Не в браке,1.0,Нет,Нет,Нет,72.0,Да,Среднее общее,Микро,10.714417768752456
12000.0,57,"ТРАНСПОРТ, СВЯЗЬ",работники сферы торговли и услуг,ЖЕНСКИЙ,1.0,законченное среднее специальное образование,Вдовец/вдова,0.0,Нет,Да,Нет,40.0,Да,Профессиональное,Малое,9.392661928770137
18000.0,27,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",неквалифицированные рабочие всех отраслей,МУЖСКОЙ,1.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Микро,9.798127036878302
30000.0,33,СТРОИТЕЛЬСТВО,"квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,1.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,48.0,Да,Профессиональное,Малое,10.308952660644293
22000.0,33,ХИМИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,1.0,законченное среднее образование,Не в браке,2.0,Нет,Да,Да,35.0,Да,Профессиональное,Микро,9.998797732340453
40000.0,31,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",законодатели; крупные чиновники; руководители высш. и сред. звена,МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Нет,Нет,Нет,50.0,Да,Высшее,Малое,10.596634733096073
40000.0,31,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Не в браке,0.0,Нет,Да,Да,48.0,Да,Высшее,Крупное,10.596634733096073
18000.0,29,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",неквалифицированные рабочие всех отраслей,ЖЕНСКИЙ,1.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,32.0,Да,Профессиональное,Микро,9.798127036878302
40000.0,62,ОБРАЗОВАНИЕ,законодатели; крупные чиновники; руководители высш. и сред. звена,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Да,Нет,40.0,Да,Профессиональное,Малое,10.596634733096073
12000.0,79,"ТРАНСПОРТ, СВЯЗЬ",специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Вдовец/вдова,0.0,Нет,Да,Нет,24.0,Да,Высшее,Крупное,9.392661928770137
35000.0,39,ОБРАЗОВАНИЕ,служащие офисные и по обслуживанию клиентов,ЖЕНСКИЙ,0.0,законченное среднее образование,Не в браке,1.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Микро,10.46310334047155
75000.0,42,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",военнослужащие,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,0.0,Нет,Да,Нет,,Да,Высшее,Микро,11.225243392518447
25000.0,36,"ТРАНСПОРТ, СВЯЗЬ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Нет,40.0,Нет,Среднее общее,Микро,10.126631103850338
20000.0,59,"ТРАНСПОРТ, СВЯЗЬ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Да,Нет,36.0,Да,Профессиональное,Микро,9.903487552536127
22000.0,38,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Нет,Нет,Нет,48.0,Да,Высшее,Микро,9.998797732340453
32000.0,40,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты высшего уровня квалификации,МУЖСКОЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Нет,Нет,40.0,Да,Высшее,Микро,10.373491181781864
25000.0,42,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,60.0,Да,Среднее общее,Малое,10.126631103850338
30000.0,32,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,1.0,законченное среднее специальное образование,Состоят в браке,2.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Малое,10.308952660644293
50000.0,26,ЗДРАВООХРАНЕНИЕ,специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,1.0,законченное высшее образование и выше,Не в браке,0.0,Да,Нет,Нет,40.0,Да,Высшее,Крупное,10.819778284410283
15000.0,62,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,51.0,Да,Профессиональное,Крупное,9.615805480084347
80000.0,34,"ТРАНСПОРТ, СВЯЗЬ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Состоят в браке,1.0,Нет,Нет,Нет,37.0,Да,Высшее,Микро,11.289781913656018
23500.0,26,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,специалисты высшего уровня квалификации,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,40.0,Да,Высшее,Микро,10.06475570013225
12000.0,33,ФИНАНСЫ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Нет,Да,Нет,40.0,Да,Высшее,Среднее,9.392661928770137
30000.0,34,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,специалисты высшего уровня квалификации,МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Нет,Да,Нет,40.0,Да,Высшее,Крупное,10.308952660644293
35000.0,49,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,1.0,законченное среднее специальное образование,Не в браке,1.0,Нет,Нет,Нет,60.0,Да,Профессиональное,Микро,10.46310334047155
75000.0,51,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Малое,11.225243392518447
4500.0,23,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",неквалифицированные рабочие всех отраслей,ЖЕНСКИЙ,0.0,незаконченное среднее,Состоят в браке,2.0,Нет,Да,Нет,40.0,Нет,Среднее общее,Микро,8.411832675758411
75000.0,46,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Нет,50.0,Да,Среднее общее,Малое,11.225243392518447
35000.0,24,"ТРАНСПОРТ, СВЯЗЬ",служащие офисные и по обслуживанию клиентов,МУЖСКОЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Нет,Нет,40.0,Да,Высшее,Малое,10.46310334047155
25000.0,47,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Малое,10.126631103850338
13000.0,69,"ЭКОЛОГИЯ, ЗАЩИТА ОКРУЖАЮЩЕЙ СРЕДЫ",специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Да,Да,49.0,Да,Профессиональное,Малое,9.472704636443673
25000.0,34,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Нет,Да,44.0,Да,Профессиональное,Микро,10.126631103850338
50000.0,41,СТРОИТЕЛЬСТВО,"квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,0.0,незаконченное среднее,Не в браке,0.0,Нет,Нет,Нет,54.0,Нет,Среднее общее,Малое,10.819778284410283
45000.0,40,СТРОИТЕЛЬСТВО,специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,незаконченное среднее,Состоят в браке,0.0,Нет,Нет,Нет,48.0,Нет,Среднее общее,Малое,10.714417768752456
120000.0,35,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Да,Нет,Нет,42.0,Да,Профессиональное,Микро,11.695247021764184
25000.0,38,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Нет,Среднее общее,Микро,10.126631103850338
60000.0,48,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Нет,Среднее общее,Микро,11.002099841204238
30000.0,46,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,48.0,Да,Профессиональное,Малое,10.308952660644293
18000.0,62,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",работники сферы торговли и услуг,МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Нет,Нет,48.0,Да,Профессиональное,Микро,9.798127036878302
25000.0,52,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Нет,Да,40.0,Да,Профессиональное,Малое,10.126631103850338
50000.0,31,ЗДРАВООХРАНЕНИЕ,специалисты высшего уровня квалификации,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,0.0,Да,Да,Нет,,Да,Высшее,Микро,10.819778284410283
30000.0,36,СТРОИТЕЛЬСТВО,служащие офисные и по обслуживанию клиентов,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Состоят в браке,2.0,Нет,Нет,Нет,40.0,Да,Высшее,Микро,10.308952660644293
80000.0,27,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",специалисты высшего уровня квалификации,МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Да,Нет,Нет,40.0,Да,Среднее общее,Микро,11.289781913656018
12000.0,61,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",работники сферы торговли и услуг,МУЖСКОЙ,1.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,60.0,Да,Профессиональное,Микро,9.392661928770137
19000.0,23,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,0.0,Да,Нет,Нет,48.0,Да,Высшее,Крупное,9.852194258148577
30000.0,43,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",работники сферы торговли и услуг,МУЖСКОЙ,1.0,законченное среднее специальное образование,Не в браке,2.0,Нет,Нет,Нет,48.0,Да,Профессиональное,Малое,10.308952660644293
14000.0,60,"ТРАНСПОРТ, СВЯЗЬ",неквалифицированные рабочие всех отраслей,ЖЕНСКИЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Да,Да,Нет,25.0,Да,Среднее общее,Крупное,9.546812608597396
40000.0,31,"НАУКА, КУЛЬТУРА",служащие офисные и по обслуживанию клиентов,МУЖСКОЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,40.0,Да,Высшее,Микро,10.596634733096073
60000.0,43,СТРОИТЕЛЬСТВО,специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Высшее,Крупное,11.002099841204238
50000.0,26,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",законодатели; крупные чиновники; руководители высш. и сред. звена,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,0.0,Да,Нет,Нет,40.0,Да,Высшее,Малое,10.819778284410283
37000.0,42,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",работники сферы торговли и услуг,МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,2.0,Нет,Да,Да,40.0,Да,Высшее,Крупное,10.51867319162636
14000.0,36,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,незаконченное среднее,Состоят в браке,3.0,Нет,Нет,Нет,35.0,Да,Среднее общее,Микро,9.546812608597396
10000.0,26,ЗДРАВООХРАНЕНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Да,Нет,18.0,Да,Профессиональное,Малое,9.210340371976184
40000.0,28,ЗДРАВООХРАНЕНИЕ,специалисты высшего уровня квалификации,МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Нет,Нет,48.0,Да,Профессиональное,Малое,10.596634733096073
38000.0,33,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,2.0,Нет,Нет,Нет,40.0,Да,Высшее,Микро,10.545341438708522
26000.0,39,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",неквалифицированные рабочие всех отраслей,МУЖСКОЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,50.0,Да,Профессиональное,Малое,10.165851817003619
15000.0,47,ОБРАЗОВАНИЕ,работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Малое,9.615805480084347
80000.0,45,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Крупное,11.289781913656018
35000.0,23,ФИНАНСЫ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Нет,Нет,Нет,50.0,Да,Высшее,Среднее,10.46310334047155
49000.0,27,ДРУГАЯ ОТРАСЛЬ ТЯЖЕЛОЙ ПРОМЫШЛЕННОСТИ,"квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Да,Да,Нет,45.0,Да,Профессиональное,Крупное,10.799575577092764
15000.0,25,ГРАЖДАНСКОЕ МАШИНОСТРОЕНИЕ,служащие офисные и по обслуживанию клиентов,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Состоят в браке,0.0,Да,Да,Нет,48.0,Да,Высшее,Микро,9.615805480084347
20000.0,60,СТРОИТЕЛЬСТВО,работники сферы торговли и услуг,МУЖСКОЙ,1.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,72.0,Да,Профессиональное,Микро,9.903487552536127
42000.0,28,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,"квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,1.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Нет,60.0,Да,Профессиональное,Микро,10.645424897265505
50000.0,24,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,1.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Да,Да,68.0,Да,Профессиональное,Крупное,10.819778284410283
10000.0,29,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Да,Нет,Нет,40.0,Да,Высшее,Малое,9.210340371976184
60000.0,32,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,"квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,1.0,законченное высшее образование и выше,Состоят в браке,1.0,Да,Да,Да,40.0,Да,Высшее,Крупное,11.002099841204238
35000.0,26,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Нет,Да,Нет,40.0,Да,Среднее общее,Микро,10.46310334047155
25000.0,49,СТРОИТЕЛЬСТВО,"квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,2.0,Нет,Нет,Нет,48.0,Да,Профессиональное,Микро,10.126631103850338
40000.0,42,ОБРАЗОВАНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,1.0,Да,Да,Нет,40.0,Да,Высшее,Среднее,10.596634733096073
100000.0,33,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Да,Нет,Да,,Да,Среднее общее,Микро,11.512925464970229
60000.0,38,ОБРАЗОВАНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Нет,Да,Нет,40.0,Да,Высшее,Малое,11.002099841204238
18000.0,22,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,неквалифицированные рабочие всех отраслей,ЖЕНСКИЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Нет,,Нет,Среднее общее,Микро,9.798127036878302
30000.0,74,ОБРАЗОВАНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Вдовец/вдова,0.0,Нет,Да,Нет,40.0,Да,Высшее,Микро,10.308952660644293
20000.0,36,ОПЕРАЦИИ С НЕДВИЖИМОСТЬЮ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное среднее образование,Состоят в браке,2.0,Нет,Нет,Нет,48.0,Нет,Среднее общее,Малое,9.903487552536127
30000.0,26,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Да,Да,Нет,48.0,Да,Среднее общее,Микро,10.308952660644293
40000.0,55,УСЛУГИ НАСЕЛЕНИЮ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Да,Нет,40.0,Да,Профессиональное,Крупное,10.596634733096073
45000.0,34,ЭНЕРГЕТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,50.0,Да,Высшее,Крупное,10.714417768752456
3000.0,29,"НАУКА, КУЛЬТУРА",специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Состоят в браке,2.0,Нет,Да,Нет,40.0,Да,Высшее,Крупное,8.006367567650246
180000.0,29,СТРОИТЕЛЬСТВО,специалисты высшего уровня квалификации,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,2.0,Нет,Нет,Нет,70.0,Да,Высшее,Микро,12.100712129872347
30000.0,24,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Нет,Нет,45.0,Да,Профессиональное,Микро,10.308952660644293
45000.0,63,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",законодатели; крупные чиновники; руководители высш. и сред. звена,ЖЕНСКИЙ,0.0,законченное среднее образование,Вдовец/вдова,0.0,Нет,Нет,Нет,45.0,Да,Профессиональное,Микро,10.714417768752456
20000.0,23,ОБРАЗОВАНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Да,Да,Нет,40.0,Да,Высшее,Малое,9.903487552536127
31000.0,25,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,1.0,Нет,Нет,Нет,55.0,Да,Профессиональное,Микро,10.341742483467284
50000.0,57,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,50.0,Да,Профессиональное,Малое,10.819778284410283
80000.0,46,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Состоят в браке,0.0,Да,Нет,Нет,45.0,Да,Высшее,Крупное,11.289781913656018
60000.0,28,"IT, ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное высшее образование и выше,Состоят в браке,2.0,Нет,Нет,Нет,40.0,Да,Высшее,Микро,11.002099841204238
13000.0,34,ОБРАЗОВАНИЕ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,1.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,40.0,Да,Высшее,Микро,9.472704636443673
7800.0,72,ОБРАЗОВАНИЕ,работники сферы торговли и услуг,ЖЕНСКИЙ,1.0,незаконченное среднее,Вдовец/вдова,0.0,Нет,Да,Нет,36.0,Да,Среднее общее,Микро,8.961879012677683
15000.0,29,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,1.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,48.0,Нет,Среднее общее,Микро,9.615805480084347
20000.0,27,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,45.0,Да,Профессиональное,Микро,9.903487552536127
30000.0,29,"АРМИЯ, МВД, ОРГАНЫ БЕЗОПАСНОСТИ",специалисты среднего уровня квалификации; чиновники,МУЖСКОЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Нет,41.0,Да,Профессиональное,Микро,10.308952660644293
23000.0,42,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее образование,Вдовец/вдова,0.0,Нет,Нет,Нет,60.0,Да,Профессиональное,Малое,10.043249494911286
50000.0,46,ОРГАНЫ УПРАВЛЕНИЯ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,40.0,Да,Высшее,Крупное,10.819778284410283
13000.0,70,ВОЕННО-ПРОМЫШЛЕННЫЙ КОМПЛЕКС,неквалифицированные рабочие всех отраслей,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,25.0,Да,Высшее,Микро,9.472704636443673
70000.0,48,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Нет,Да,40.0,Да,Высшее,Микро,11.156250521031495
